#,Render Map,,,,,,,,,,,,,,,,,,,,,,,
176,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,177
176,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,269,269,269,269,177
176,218,269,269,218,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,218,269,269,218,177
176,248,269,269,248,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,248,269,269,248,177
176,269,269,269,269,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,269,269,269,269,177
176,269,269,269,269,269,269,269,269,269,269,269,0,1,269,269,269,269,269,269,269,269,269,269,177
176,207,207,207,207,207,207,207,207,207,269,269,0,1,269,269,207,207,207,207,207,207,207,207,177
176,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,207,177
#,,,,,,,,,,,,,,,,,,,,,,,,
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
